Loss,Accuracy
0.5583922266960144,0.8350515365600586
0.38292065262794495,0.876288652420044
0.5052991509437561,0.8144329786300659
0.30782732367515564,0.8659793734550476
0.5082517266273499,0.7628865838050842
0.5518978238105774,0.7835051417350769
0.39672788977622986,0.8350515365600586
0.5368000864982605,0.7422680258750916
0.344709575176239,0.8247422575950623
0.4641897976398468,0.8453608155250549
